0.4660269431	records
0.4660269431	realized
0.4660269431	argued
0.4660269431	pose
0.4660269431	deliver
0.4660269431	exert
0.4660269431	worried
0.4660269431	hundreds
0.4660269431	aesthetic
0.4660269431	videos
0.4660269431	enthusiasm
0.4660269431	devote
0.4660269431	stating
0.4660269431	centuries
0.4660269431	useless
0.4660269431	demonstrated
0.4660269431	strengthen
0.4660269431	target
0.4660269431	substances
0.4660269431	affecting
0.4660269431	losing
0.4660269431	kindergarten
0.4660269431	achieved
0.4660269431	outdoors
0.4660269431	government's
0.4660269431	innovations
0.4660269431	existence
0.4660269431	studied
0.4660269431	indirectly
0.4660269431	engineer
0.4660269431	personalities
0.4660269431	tension
0.4660269431	admit
0.4660269431	actual
0.4658970909	scientists
0.4658521442	customs
0.4658018798	recently
0.4657793406	impossible
0.4657793406	prove
0.4657793406	colleagues
0.4657793406	carefully
0.4657793406	conversation
0.4657793406	creating
0.4657793406	careers
0.4657793406	suggest
0.4657793406	priority
0.4657793406	believed
0.4657793406	restricted
0.4657793406	citizen
0.4657793406	authorities
0.4657793406	action
0.4653903153	giving
0.4653382499	healthier
0.4650471753	restrictions
0.4649305323	started
0.4649305323	organizations
0.4647506316	worse
0.4642725866	views
0.4639767790	medicines
0.4639427820	scientific
0.4639427820	gaining
0.4639427820	gradually
0.4638147006	movie
0.4638147006	event
0.4638147006	asked
0.4635023821	teamwork
0.4635023821	eyes
0.4635023821	rewarded
0.4635023821	lectures
0.4635023821	fee
0.4635023821	member
0.4632069602	stories
0.4632069602	couple
0.4632069602	communities
0.4632069602	era
0.4632069602	broaden
0.4632069602	encouraging
0.4632069602	committing
0.4632069602	pain
0.4632069602	tired
0.4632069602	exchange
0.4632069602	decided
0.4632069602	tendency
0.4632069602	sufficient
0.4632069602	supposed
0.4632069602	precious
0.4632069602	protected
0.4632069602	ordinary
0.4632069602	perfectly
0.4632069602	complex
0.4632069602	stars
0.4632069602	reports
0.4632069602	decisions
0.4632069602	illnesses
0.4632069602	spirit
0.4632069602	duties
0.4632069602	plants
0.4632069602	plans
0.4632069602	evident
0.4632069602	petrol
0.4632069602	sectors
0.4632069602	merit
0.4632069602	direction
0.4632069602	effectiveness
0.4632069602	trained
0.4632069602	differences
0.4632069602	sound
0.4632069602	freely
0.4632069602	catch
0.4632069602	greatly
0.4632069602	tensions
0.4632069602	happened
0.4632069602	earned
0.4632069602	hire
0.4632069602	expand
0.4632069602	immediately
0.4632069602	critical
0.4632069602	correct
0.4632069602	built
0.4632069602	persons
0.4632069602	employer
0.4632069602	restriction
0.4632069602	budgets
0.4632069602	causing
0.4632069602	staff
0.4632069602	late
0.4632069602	economical
0.4632069602	physically
0.4632069602	controversy
0.4632069602	attracted
0.4632069602	requirement
0.4632069602	worldwide
0.4630200693	negative
0.4628614350	people’s
0.4628614350	hope
0.4628614350	spoken
0.4628614350	agreed
0.4628614350	exercises
0.4628614350	teenage
0.4628614350	fit
0.4628614350	dreams
0.4628614350	finding
0.4628614350	simpler
0.4628614350	viewpoints
0.4628614350	applying
0.4628614350	village
0.4628614350	born
0.4628614350	maintenance
0.4628614350	fear
0.4628614350	native
0.4628614350	demerits
0.4628614350	equip
0.4628614350	invaluable
0.4628614350	return
0.4628614350	picture
0.4628614350	assert
0.4628614350	neglected
0.4628614350	rest
0.4628614350	negatively
0.4628614350	analyze
0.4628614350	precautions
0.4628614350	restrict
0.4628614350	users
0.4628614350	half
0.4628614350	gained
0.4628614350	represent
0.4628614350	assist
0.4628614350	pivotal
0.4628614350	released
0.4628614350	trains
0.4628614350	steps
0.4628614350	environments
0.4628614350	don’t
0.4628614350	finance
0.4628614350	trip
0.4628614350	coverage
0.4628614350	reached
0.4628614350	centers
0.4628614350	managed
0.4628614350	theory
0.4628614350	babies
0.4628614350	styles
0.4628614350	showing
0.4628614350	judge
0.4628614350	accessible
0.4628614350	wonderful
0.4628614350	oppose
0.4628614350	standards
0.4628614350	faced
0.4628614350	deserves
0.4628614350	till
0.4628614350	security
0.4628614350	involves
0.4628614350	accepted
0.4628614350	seek
0.4628614350	rural
0.4628614350	peace
0.4628614350	motivate
0.4628614350	pleasure
0.4628614350	raised
0.4628614350	remarkable
0.4628614350	escape
0.4628614350	fortune
0.4628614350	strictly
0.4628614350	forced
0.4628614350	harmony
0.4628614350	attractions
0.4628614350	damages
0.4628614350	cook
0.4628614350	technical
0.4628614350	graduates
0.4628614350	graduation
0.4628614350	satisfy
0.4628614350	die
0.4628614350	decreasing
0.4628614350	kill
0.4628614350	sold
0.4628614350	ease
0.4628614350	draw
0.4628614350	emphasis
0.4628614350	connected
0.4628614350	peers
0.4628614350	independence
0.4628614350	proves
0.4628614350	beauty
0.4628614350	evidences
0.4628614350	contend
0.4628614350	charge
0.4628614350	grades
0.4628614350	closely
0.4628614350	perfect
0.4628614350	distracted
0.4628614350	inspiration
0.4628614350	literature
0.4628614350	explore
0.4628614350	educators
0.4628614350	prosperity
0.4624471349	learned
0.4624471349	proven
0.4624471349	inevitable
0.4624471349	act
0.4624471349	lower
0.4623782213	content
0.4620419855	zoos
0.4618345354	automobiles
0.4618345354	accidents
0.4615866977	confidence
0.4615866977	proved
0.4615866977	raise
0.4615866977	achievement
0.4615866977	outstanding
0.4615866977	positively
0.4615866977	equipment
0.4615866977	automobile
0.4615866977	normal
0.4615866977	banned
0.4615866977	demand
0.4615866977	changed
0.4615866977	numerous
0.4615866977	medicine
0.4615866977	investment
0.4615866977	manner
0.4615866977	profits
0.4615866977	confident
0.4615866977	positions
0.4615866977	reduced
0.4615866977	solutions
0.4615866977	commit
0.4615866977	circumstances
0.4615866977	deeply
0.4615866977	passion
0.4615866977	boost
0.4615866977	busy
0.4615866977	successfully
0.4615866977	cut
0.4615866977	exposed
0.4614525049	father
0.4613899088	library
0.4613706276	coming
0.4613706276	generations
0.4613706276	expenses
0.4613706276	balance
0.4613706276	room
0.4612882924	men
0.4612882924	grade
0.4612882924	reward
0.4612882924	played
0.4612882924	fall
0.4612882924	policies
0.4612882924	artificial
0.4612882924	infrastructure
0.4612882924	visitors
0.4612882924	department
0.4612882924	replaced
0.4612882924	treated
0.4612882924	address
0.4612882924	miss
0.4612882924	contents
0.4612882924	extinct
0.4612882924	background
0.4612882924	creates
0.4612882924	leading
0.4612882924	communications
0.4612470177	stressful
0.4612054941	tradition
0.4612054941	topics
0.4612054941	special
0.4612054941	answer
0.4612054941	style
0.4612054941	unfair
0.4612054941	employee
0.4612054941	fair
0.4612054941	constantly
0.4612054941	directly
0.4612054941	production
0.4612054941	felt
0.4612054941	remain
0.4611399163	overseas
0.4611399163	drivers
0.4610587064	meals
0.4609228899	humans
0.4606213118	math
0.4606213118	costs
0.4606213118	vehicles
0.4606213118	told
0.4606213118	difficulty
0.4604834310	raising
0.4603084375	customers
0.4599235550	convincing
0.4599235550	purchase
0.4599235550	brilliant
0.4599235550	detrimental
0.4599235550	severe
0.4599235550	societies
0.4599235550	include
0.4599235550	compare
0.4599235550	properly
0.4599235550	advocate
0.4599235550	wanted
0.4599235550	possibility
0.4599235550	week
0.4599235550	preparing
0.4599235550	damage
0.4599235550	promoted
0.4599235550	staying
0.4599235550	release
0.4599235550	rise
0.4599235550	utilize
0.4599235550	vast
0.4599235550	introduced
0.4599235550	invented
0.4599235550	healthcare
0.4599235550	invention
0.4599235550	limit
0.4599235550	guarantee
0.4599235550	bear
0.4587883640	favorite
0.4587883640	workplace
0.4587883640	hospitals
0.4587883640	homework
0.4587883640	talents
0.4587883640	solution
0.4587883640	active
0.4587883640	fees
0.4587883640	mature
0.4587883640	demands
0.4587404938	forget
0.4587404938	conflicts
0.4585475729	boss
0.4585475729	talent
0.4584504241	boring
0.4584504241	viewpoint
0.4584504241	enables
0.4584504241	discussed
0.4584504241	lose
0.4584504241	productivity
0.4584504241	merits
0.4584504241	encouraged
0.4584504241	belief
0.4582916282	questions
0.4582916282	stage
0.4582916282	illness
0.4580911799	enhance
0.4580911799	reduction
0.4580911799	robots
0.4580911799	bills
0.4580911799	traditions
0.4580911799	hometown
0.4580911799	tough
0.4580911799	street
0.4580911799	moments
0.4580911799	afraid
0.4580911799	audience
0.4580911799	survival
0.4580911799	promoting
0.4580911799	paintings
0.4580911799	gave
0.4580911799	unhealthy
0.4580911799	creatures
0.4580911799	tuition
0.4580911799	message
0.4580911799	written
0.4580911799	engineers
0.4580911799	unpleasant
0.4580911799	lived
0.4580911799	struggle
0.4580911799	bigger
0.4580911799	presentation
0.4580911799	older
0.4580911799	features
0.4580604221	kids
0.4580604221	ahead
0.4580604221	creation
0.4580604221	stable
0.4580604221	fans
0.4580604221	fewer
0.4580604221	governmental
0.4580604221	evaluation
0.4580604221	story
0.4580604221	experiments
0.4580604221	qualified
0.4580604221	disappear
0.4580604221	conservation
0.4580604221	misleading
0.4580604221	sitting
0.4580604221	attractive
0.4580604221	one’s
0.4579174930	roommates
0.4577561155	industries
0.4577561155	colleges
0.4577561155	train
0.4574896449	failure
0.4572658601	discussion
0.4572370332	oil
0.4572370332	groups
0.4565558499	third
0.4562366944	criminals
0.4562036700	images
0.4558893472	consumers
0.4554679448	routine
0.4554679448	audiences
0.4554679448	relieve
0.4554679448	funds
0.4554679448	competitions
0.4554679448	concepts
0.4554679448	emails
0.4554679448	screen
0.4552300717	factories
0.4546071670	treatment
0.4546071670	advice
0.4540201312	factory
0.4540201312	cheaper
0.4540201312	letters
0.4540201312	speed
0.4540201312	candidates
0.4538121278	nowadays
0.4536459959	rent
0.4536459959	electricity
0.4536459959	immigrants
0.4536459959	shop
0.4533456566	choosing
0.4533456566	institutions
0.4533456566	needed
0.4533456566	schedule
0.4533456566	unique
0.4533456566	accommodation
0.4533456566	powerful
0.4533456566	night
0.4533456566	image
0.4522617785	enormous
0.4522617785	absolutely
0.4522617785	abilities
0.4522617785	efforts
0.4522617785	harder
0.4522617785	dangerous
0.4522617785	considerable
0.4522617785	encounter
0.4522617785	improved
0.4522617785	burden
0.4522617785	enjoyable
0.4522617785	supporting
0.4522617785	worth
0.4522617785	indispensable
0.4522617785	open
0.4521308810	drugs
0.4517024293	fun
0.4513653041	tourists
0.4511068330	crowded
0.4511068330	oneself
0.4511068330	reputation
0.4511068330	interactions
0.4511068330	clothes
0.4511068330	opponents
0.4511068330	broad
0.4511068330	improves
0.4511068330	regular
0.4511068330	happen
0.4511068330	concerns
0.4511068330	purposes
0.4511068330	rules
0.4511068330	helped
0.4502078801	women
0.4501952011	salaries
0.4499383750	actions
0.4499383750	stop
0.4499383750	eat
0.4496817785	options
0.4490995385	chance
0.4487053890	building
0.4481021857	guns
0.4460904336	learners
0.4460904336	direct
0.4460460222	imagine
0.4434290179	decades
0.4434290179	conscious
0.4434290179	earlier
0.4434290179	increases
0.4434290179	qualification
0.4434290179	missing
0.4434290179	enable
0.4434290179	expense
0.4434290179	allocate
0.4434290179	requirements
0.4434290179	saves
0.4434290179	minority
0.4434290179	psychological
0.4434290179	attitude
0.4434290179	wise
0.4434290179	choices
0.4434290179	consume
0.4434290179	interests
0.4434290179	houses
0.4434290179	assistance
0.4434290179	policy
0.4434290179	protecting
0.4434290179	happening
0.4434290179	contributes
0.4434290179	failed
0.4434290179	devices
0.4434290179	exist
0.4434290179	shown
0.4434290179	traveling
0.4434290179	called
0.4434290179	preserved
0.4434290179	capability
0.4434290179	comprehend
0.4434290179	wasting
0.4434290179	capacity
0.4434290179	analyzing
0.4434290179	inventions
0.4434290179	thoughts
0.4434290179	inclined
0.4434290179	adequate
0.4417876954	deserve
0.4417876954	allowed
0.4417876954	position
0.4411128251	including
0.4410993848	governments
0.4401915002	helpful
0.4390734339	profit
0.4390734339	exams
0.4389619755	extremely
0.4389619755	educated
0.4388352189	responsibilities
0.4388352189	personality
0.4376189034	requires
0.4376189034	diverse
0.4376189034	takes
0.4365830179	true
0.4360423567	mistakes
0.4350094990	lost
0.4348029753	cooperation
0.4345772555	employers
0.4343501777	classmates
0.4342477140	relationships
0.4342416875	reducing
0.4341318278	facilities
0.4338871417	professors
0.4329945305	entertainment
0.4327334325	helps
0.4323478853	making
0.4315825251	experiences
0.4314915649	limited
0.4314915649	concern
0.4314915649	love
0.4314915649	effectively
0.4312958958	materials
0.4312663503	facing
0.4312112012	skill
0.4311426089	lessons
0.4309260469	training
0.4307984945	citizens
0.4304385263	works
0.4299625410	career
0.4298035536	results
0.4297141667	increased
0.4297141667	taught
0.4296306234	interesting
0.4296306234	helping
0.4296306234	significantly
0.4294121736	products
0.4292934636	companies
0.4291532080	happiness
0.4289740504	harmful
0.4289740504	businesses
0.4288688383	practical
0.4288688383	laws
0.4283341115	20
0.4282456934	experienced
0.4282456934	paid
0.4281887336	books
0.4278728442	happy
0.4274278598	ideas
0.4272752389	thought
0.4272752389	plays
0.4271666461	practice
0.4257295209	option
0.4257295209	decrease
0.4251862201	i'm
0.4251010623	co
0.4250693806	rich
0.4250693806	income
0.4249076600	first
0.4238902230	youngsters
0.4236218348	hours
0.4235189566	celebrities
0.4232622003	twenty
0.4232127154	outweigh
0.4232127154	conditions
0.4232127154	brings
0.4227890168	diseases
0.4224152168	next
0.4221472767	clear
0.4219713096	valuable
0.4219713096	related
0.4218185623	achievements
0.4218151339	body
0.4214741516	undeniable
0.4211213136	fields
0.4209191893	here
0.4207941240	providing
0.4207315357	employees
0.4206456934	hold
0.4206456934	consequences
0.4204811463	technological
0.4203147435	concerned
0.4202457925	foods
0.4193409641	childhood
0.4191977247	looking
0.4191149019	behaviors
0.4172522176	one's
0.4170420785	performance
0.4166405876	tasks
0.4160560962	totally
0.4151966602	receive
0.4148719396	decision
0.4145413394	crimes
0.4143051616	goal
0.4142626328	difficulties
0.4141923434	appear
0.4137299935	factors
0.4137176285	appreciate
0.4136866032	last
0.4134036555	families
0.4130749108	courses
0.4130428173	wrong
0.4126400838	technologies
0.4126109459	required
0.4116292100	advertisements
0.4111064971	though
0.4109677289	instead
0.4108919300	arguments
0.4099449603	obvious
0.4096223838	affect
0.4094981092	behavior
0.4089998348	quickly
0.4083863701	anything
0.4032501366	each
0.3996655036	new
0.3976480889	top
0.3946276598	perhaps
0.3921261600	almost
0.3906595837	ever
0.3906449254	even
0.3903849582	second
0.3895469828	nobody
0.3874961658	five
0.3872196293	move
0.3871310720	thereby
0.3871310720	seeing
0.3871310720	currently
0.3865735205	much
0.3859168553	willing
0.3858502436	computer
0.3854871948	few
0.3849353270	maybe
0.3849353270	concerning
0.3846735621	beside
0.3845890750	such
0.3845207696	novel
0.3839933115	former
0.3816804130	as
0.3812141210	above
0.3807089184	take
0.3797840772	another
0.3793851694	try
0.3793120225	most
0.3789033753	following
0.3782515074	1
0.3778827934	further
0.3777161516	then
0.3773589588	whereas
0.3767860473	using
0.3753896874	no
0.3753459488	system
0.3752288486	everyone
0.3737074829	old
0.3727846602	back
0.3720539316	at
0.3716067219	meanwhile
0.3710140902	good
0.3692576245	find
0.3691060967	someone
0.3688797531	only
0.3687718371	trying
0.3685556710	e
0.3684500130	use
0.3679069888	other
0.3678547079	doing
0.3673322073	nor
0.3665258393	apart
0.3661327816	best
0.3659543539	again
0.3658741833	keep
0.3646715056	something
0.3644003966	do
0.3639593036	well
0.3638985737	that's
0.3635908040	especially
0.3634787838	sometimes
0.3625818290	30
0.3625818290	wouldn't
0.3611696589	over
0.3607274835	seem
0.3604896632	others
0.3604184426	better
0.3598486872	unfortunately
0.3598055849	day
0.3594584849	consider
0.3592337201	need
0.3592303809	than
0.3587099033	nearly
0.3587099033	fire
0.3587099033	happens
0.3587099033	sent
0.3587099033	fill
0.3587099033	didn't
0.3587099033	ten
0.3587099033	described
0.3587099033	gets
0.3587099033	truly
0.3587099033	per
0.3587099033	wonder
0.3583145850	before
0.3581265563	way
0.3578758064	on
0.3578700939	sure
0.3577932174	along
0.3577691046	get
0.3574928432	whether
0.3569773732	about
0.3565558984	time
0.3559224262	to
0.3551675455	but
0.3548129381	somewhere
0.3548129381	aren't
0.3548129381	whose
0.3548129381	somehow
0.3548129381	15
0.3548129381	none
0.3548129381	knows
0.3548129381	ought
0.3548129381	neither
0.3548129381	anywhere
0.3548129381	50
0.3548129381	upon
0.3547287981	just
0.3545527661	available
0.3544669784	different
0.3541769571	too
0.3541424317	below
0.3541424317	thoroughly
0.3541424317	follows
0.3539749874	therefore
0.3525230116	every
0.3523861469	while
0.3522006871	several
0.3521531709	show
0.3519088841	this
0.3518769553	accordingly
0.3517780056	overall
0.3517780056	otherwise
0.3515511259	not
0.3510456245	right
0.3505410548	say
0.3500743882	certain
0.3498672682	two
0.3494851808	know
0.3494164197	side
0.3493219530	the
0.3492884848	so
0.3491867061	many
0.3490098280	done
0.3487436230	in
0.3486140976	think
0.3485551795	whenever
0.3482409393	useful
0.3482012112	for
0.3481102089	around
0.3477777615	call
0.3477777615	toward
0.3477777615	namely
0.3477347357	thanks
0.3474656757	want
0.3473302440	also
0.3469789350	won't
0.3469604045	doesn't
0.3469356466	full
0.3465494430	ask
0.3461266057	necessary
0.3460639945	course
0.3459209972	make
0.3458226230	of
0.3455481835	a
0.3452635403	shall
0.3451063336	work
0.3446953458	away
0.3443620085	actually
0.3439440622	everybody
0.3438321297	seen
0.3438291566	isn't
0.3438291566	behind
0.3438140976	believe
0.3437069627	anyone
0.3435700973	self
0.3434834542	some
0.3431119538	people
0.3428644959	more
0.3428641438	possible
0.3418597273	mean
0.3416868278	very
0.3412045837	put
0.3410170386	non
0.3409988787	serious
0.3409882431	thus
0.3404364318	needs
0.3404023784	these
0.3394104155	rather
0.3389203488	far
0.3386151341	with
0.3377003026	beyond
0.3372493810	gone
0.3372493810	relatively
0.3371598149	help
0.3370787456	still
0.3366218054	among
0.3364040474	become
0.3362503335	particular
0.3361931977	normally
0.3360570776	consequently
0.3358466037	everywhere
0.3351549890	whatever
0.3350566031	both
0.3347667464	value
0.3345090940	less
0.3340788167	nevertheless
0.3339761359	an
0.3339233334	did
0.3331809270	being
0.3328128168	ourselves
0.3328128168	near
0.3328128168	within
0.3327148361	via
0.3322339835	hence
0.3321536246	yet
0.3319202289	see
0.3317068761	between
0.3316363800	throughout
0.3316014696	often
0.3312304222	took
0.3310980529	one
0.3309891046	look
0.3309807711	known
0.3305625301	taken
0.3305227310	kept
0.3305227310	goes
0.3305227310	itself
0.3301855554	soon
0.3293492635	go
0.3290944258	by
0.3290338401	despite
0.3286389917	indeed
0.3281125656	allows
0.3281125656	tried
0.3281125656	came
0.3281125656	keeps
0.3281125656	tell
0.3281125656	across
0.3279107007	really
0.3273266056	own
0.3273155820	like
0.3273009981	himself
0.3272949658	likely
0.3268431449	furthermore
0.3268235431	come
0.3262743104	clearly
0.3261741838	give
0.3256584534	various
0.3252633613	from
0.3252146730	together
0.3249288182	whole
0.3244398091	out
0.3243939236	example
0.3241020870	part
0.3240808526	made
0.3240743255	besides
0.3239047332	considering
0.3234135035	through
0.3233910112	if
0.3226463540	going
0.3223266219	into
0.3219425594	does
0.3218270585	any
0.3212914299	cause
0.3212466188	alone
0.3204364788	obviously
0.3194906280	regarding
0.3194906280	mostly
0.3194906280	else
0.3194906280	seriously
0.3193451914	under
0.3192663440	either
0.3192663440	until
0.3192663440	hardly
0.3192663440	particularly
0.3189070726	allow
0.3180253298	or
0.3177855410	don't
0.3177332555	used
0.3171323850	secondly
0.3160288124	outside
0.3160288124	mainly
0.3160288124	went
0.3160288124	later
0.3159952688	all
0.3157657062	vs
0.3157657062	little
0.3156910355	enough
0.3154041031	same
0.3151840701	yourself
0.3135876870	it's
0.3115230944	once
0.3112633328	three
0.3112633328	probably
0.3112554920	always
0.3109342491	wants
0.3106248442	and
0.3104301956	amount
0.3080830674	moreover
0.3058860622	changes
0.3045368289	becomes
0.3026490468	she
0.3012957299	appropriate
0.2999589530	becoming
0.2995572033	i
0.2990245162	saying
0.2987111090	interest
0.2986938239	let
0.2986440730	during
0.2982457866	certainly
0.2978270568	quite
0.2978073226	can't
0.2975855399	against
0.2964063999	found
0.2964063999	off
0.2961362229	getting
0.2957692787	became
0.2957692787	said
0.2956606859	got
0.2956606859	nothing
0.2947212478	since
0.2943228193	down
0.2919788251	towards
0.2919376436	her
0.2909419071	however
0.2903857572	comes
0.2903857572	already
0.2899771303	given
0.2898115009	after
0.2893000096	him
0.2891660586	now
0.2886395586	myself
0.2881598428	ones
0.2879535873	were
0.2875476318	year
0.2867561888	although
0.2862217219	am
0.2855244062	never
0.2854808889	must
0.2846164987	what
0.2845378818	where
0.2841622672	having
0.2837779608	why
0.2836127947	seems
0.2832601381	provides
0.2824685233	definitely
0.2823858002	he
0.2809782014	everything
0.2809309711	etc
0.2799465103	gives
0.2799239559	usually
0.2797387233	when
0.2797214404	without
0.2791344745	causes
0.2785179387	there
0.2778682882	it
0.2774244396	those
0.2767402221	cannot
0.2762031359	up
0.2762031359	could
0.2758821345	because
0.2758327686	might
0.2754083230	been
0.2753652221	themselves
0.2746299254	had
0.2744435797	its
0.2743370292	they
0.2737359218	was
0.2721170568	how
0.2717154816	may
0.2699313209	we
0.2698210086	us
0.2695932537	you
0.2693897329	his
0.2685517935	me
0.2680956101	your
0.2662191693	our
0.2647655520	would
0.2641310119	has
0.2641310119	them
0.2632162654	who
0.2626172505	will
0.2611147379	can
0.2611147379	is
0.2611147379	are
0.2611147379	be
0.2610718885	my
0.2602660471	should
0.2599438534	which
0.2594801864	have
0.2569275793	their
0.2558105789	that
